Identifier,Date,Crime Type,Address,Narrative
11402345,02/25/2014 10:17,[RMS] Burglary,458 FAIRGROUNDS DR  VALLEJO CA 94589,Place: MOTEL 6
11402328,02/24/2014 17:27,[RMS] Burglary,912 LASSEN ST  VALLEJO CA 94591,
11402353,02/24/2014 11:30,[RMS] Burglary,211 RICHARDSON DR  VALLEJO CA 94589,
11402439,02/24/2014 02:21,[RMS] Burglary,1457 N CAMINO ALTO  VALLEJO CA 94589,
11402403,02/23/2014 11:22,[RMS] Burglary,112 KATHY ELLEN DR  VALLEJO CA 94591,
11402349,02/22/2014 20:23,[RMS] Burglary,100 LARISSA LN  VALLEJO CA 94590,Place: HOUSE
11402406,02/22/2014 13:44,[RMS] Burglary,215 RONEY AV  VALLEJO CA 94590,
11402371,02/22/2014 12:38,[RMS] Burglary,2833 TENNESSEE ST  VALLEJO CA 94591,
11402946,02/21/2014 03:44,[RMS] Burglary,215 CYNTHIA AV  VALLEJO CA 94589,
11403163,02/20/2014 19:22,[RMS] Burglary,601 SHELDON AV  VALLEJO CA 94591,
11402363,02/19/2014 23:01,[RMS] Burglary,4315 MELODY LN  VALLEJO CA 94591,Place: HOUSE
11402114,02/17/2014 21:38,[RMS] Burglary,137 PLAZA DR  VALLEJO CA 94591,
11402557,02/17/2014 15:11,[RMS] Burglary,801 HEARTWOOD AV  VALLEJO CA 94591,Place: CUNNINGHAM POOL
11402372,02/17/2014 15:05,[RMS] Burglary,436 EL CAMINO REAL  VALLEJO CA 94590,Place: HOUSE
11402375,02/17/2014 08:07,[RMS] Burglary,135 CAROLINA ST  VALLEJO CA 94590,
11402150,02/16/2014 10:24,[RMS] Attempted Burglary-Felony,1740 BROADWAY ST  VALLEJO CA 94589,
11402143,02/15/2014 22:35,[RMS] Burglary,1740 BROADWAY ST  VALLEJO CA 94589,
11402135,02/15/2014 09:49,[RMS] Burglary,7296 ABBEY DR  VALLEJO CA 94591,
11402146,02/14/2014 17:24,[RMS] Attempted Burglary-Felony,701 POPE DR  VALLEJO CA 94591,
11401858,02/10/2014 14:09,[RMS] 459 PC - BURGLARY,976 ADMIRAL CALLAGHAN LN  VALLEJO CA 94591,Place: SOLANO BANK
11401825,02/08/2014 18:20,[RMS] 459 PC - BURGLARY,2200 Tuolumne St  VALLEJO CA 94589,
11401859,02/08/2014 14:32,[RMS] 459 PC - BURGLARY,920 Tuolumne St  VALLEJO CA 94589,
11402649,02/08/2014 09:37,[RMS] Burglary,336 CAROLINA ST  VALLEJO CA 94590,
11401723,02/08/2014 00:00,[RMS] 459 PC - BURGLARY,145 Obrien Cir  VALLEJO CA 94589,
11401709,02/08/2014 00:00,[RMS] Burglary,3495 SONOMA BL  VALLEJO CA 94590,
11401714,02/08/2014 00:00,[RMS] 459 PC - BURGLARY,1716 SONOMA BL  VALLEJO CA 94589,Place: HAPPY BOUQUETS
11401751,02/08/2014 00:00,[RMS] 459 PC - BURGLARY,916 Keats Dr  VALLEJO CA 94591,
11401826,02/07/2014 16:28,[RMS] 459 PC - BURGLARY,400 WILSON AV  VALLEJO CA 94590,Place: RIVER PARK NORTH
11401789,02/07/2014 12:23,[RMS] 459 PC - BURGLARY,253 Cadloni Ln  VALLEJO CA 94591,
11401815,02/07/2014 10:16,[RMS] 459 PC - BURGLARY,250 CATALINA WY  VALLEJO CA 94589,
11402893,02/07/2014 09:35,[RMS] Burglary,265 MINI DR  VALLEJO CA 94589,Place: PUBLIC STORAGE
11401657,02/06/2014 15:49,[RMS] 459 PC - BURGLARY,29 ROCKWOOD CT  VALLEJO CA 94591,
11401765,02/06/2014 15:14,[RMS] 459 PC - BURGLARY,733 TREGASKIS AV  VALLEJO CA 94591,
11401795,02/06/2014 11:13,[RMS] 459 PC - BURGLARY,1911 Alice Dr  VALLEJO CA 94589,
11401662,02/06/2014 10:52,[RMS] 459 PC - BURGLARY,804 San Juan Dr  VALLEJO CA 94590,
11401671,02/06/2014 00:00,[RMS] 459 PC - BURGLARY,176 Evelyn Cir  VALLEJO CA 94589,
11401650,02/05/2014 15:09,[RMS] 459 PC - BURGLARY,405 York St  VALLEJO CA 94590,
11401760,02/05/2014 13:24,[RMS] 459 PC - BURGLARY,353 Ladera Dr  VALLEJO CA 94591,
11401763,02/05/2014 11:33,[RMS] 459 PC - BURGLARY,788 ROSEWOOD AV  VALLEJO CA 94591,
11401616,02/05/2014 11:24,[RMS] 459 PC - BURGLARY,3455 SONOMA BL  VALLEJO CA 94590,Place: TOGOS EATERY
11401612,02/05/2014 06:13,[RMS] 664 /459 PC - ATTEMPTED BURGLARY,157 C St  VALLEJO CA 94590,
11401630,02/05/2014 00:00,[RMS] 459 PC - BURGLARY,1401 DELWOOD AV  VALLEJO CA 94591,
11401790,02/04/2014 20:48,[RMS] 459 PC - BURGLARY,437 Diana Dr  VALLEJO CA 94589,Place: CARDENAS TAX SERVICE
11401551,02/04/2014 12:09,[RMS] 459 PC - BURGLARY,100 WILSHIRE AVE  VALLEJO CA 94591,
11401550,02/04/2014 00:00,[RMS] 459 PC - BURGLARY,110 Rose Ct  VALLEJO CA 94589,
11401565,02/04/2014 00:00,[RMS] 22004 - 459 PC - BURGLARY,NO ADDRESS DATA  VALLEJO CA,
11401621,02/03/2014 22:45,[RMS] 459 PC - BURGLARY,109 Plaza Dr  VALLEJO CA 94591,Place: CENTURY THEATERS
11401518,02/03/2014 21:16,[RMS] 459 PC - BURGLARY,122 Mississippi St  VALLEJO CA 94590,
11401818,02/03/2014 17:09,[RMS] 459 PC - BURGLARY,FLORIDA ST & TRINITY ST  VALLEJO CA 94590,
11401595,02/03/2014 11:23,[RMS] 459 PC - BURGLARY,250 FAIRGROUNDS DR  VALLEJO CA 94589,Place: DENNYS RESTAURANT
11401637,02/03/2014 10:51,[RMS] 459 PC - BURGLARY,229 MESA VERDE AV  VALLEJO CA 94589,
11401545,02/03/2014 00:00,[RMS] 459 PC - BURGLARY,301 14th St  VALLEJO CA 94590,
11401636,02/02/2014 18:36,[RMS] 459 PC - BURGLARY,167 Kathy Ellen Dr  VALLEJO CA 94591,
11401626,02/02/2014 17:07,[RMS] 459 PC - BURGLARY,250 FAIRGROUNDS DR  VALLEJO CA 94589,Place: DENNYS RESTAURANT
11401618,02/02/2014 16:41,[RMS] 459 PC - BURGLARY,774 ADMIRAL CALLAGHAN LN  VALLEJO CA 94590,Place: SAFEWAY
11401502,02/02/2014 08:33,[RMS] 459 PC - BURGLARY,113 13th St  VALLEJO CA 94590,Place: TIANNAS WELLNESS MASSAGE
11401474,02/02/2014 00:00,[RMS] 459 PC - BURGLARY,730 TENNESSEE ST  VALLEJO CA 94590,Place: BROKERS NETWORK
11401688,02/02/2014 00:00,[RMS] 459 PC - BURGLARY,520 Kentucky St  VALLEJO CA 94590,
11401489,02/02/2014 00:00,[RMS] Burglary,SPRINGS RD & OAKWOOD AV  VALLEJO CA 94591,
11401470,02/01/2014 21:40,[RMS] 459 PC - BURGLARY,2308 Tennessee St  VALLEJO CA 94591,Place: JADE PLANT AND FLOWER SHOP
11401482,02/01/2014 13:45,[RMS] 459 PC - BURGLARY,1900 ASCOT PKWY  VALLEJO CA 94591,Place: BLUE ROCK VILLAGE APTS
11401589,02/01/2014 10:32,[RMS] 459 PC - BURGLARY,111 CADLONI LN  VALLEJO CA 94591,
11401596,02/01/2014 09:49,[RMS] 459 PC - BURGLARY,NEW BEDFORD DR & GLEN COVE PKWY  VALLEJO CA 94591,
11501621,02/04/2015 18:53,[RMS] Burglary,1113 DELWOOD AV  VALLEJO CA 94591,
11501619,02/04/2015 17:46,[RMS] Burglary,155 HILBORN AV  VALLEJO CA 94590,
11501618,02/04/2015 17:18,[RMS] Burglary,307 DRYDEN DR  VALLEJO CA 94591,
11501624,02/04/2015 17:13,[RMS] Burglary,739 INDIANA ST  VALLEJO CA 94590,
11501617,02/04/2015 14:55,[RMS] Burglary,341 LEXINGTON DR  VALLEJO CA 94591,Place: DEAF RESIDENT
11501590,02/04/2015 12:33,[RMS] Burglary,142 PAJARO WY  VALLEJO CA 94591,Place: @SOWALSKY RESIDENCE
11501581,02/04/2015 12:03,[RMS] Burglary,1030 NEBRASKA ST  VALLEJO CA 94590,
11501534,02/03/2015 18:15,[RMS] Burglary,160 LINCOLN RD E  VALLEJO CA 94591,Place: TRAVEL INN
11501515,02/03/2015 13:44,[RMS] Burglary,957 KEATS DRIVE  VALLEJO CA 94591,
11501476,02/02/2015 18:13,[RMS] Burglary,218 ECHO SUMMIT RD  VALLEJO CA 94589,
11501474,02/02/2015 18:03,[RMS] Burglary,185 HIDDEN TRAIL LN  VALLEJO CA 94591,
11501473,02/02/2015 16:15,[RMS] Burglary,171 HIDDEN TRAIL LN  VALLEJO CA 94591,
11501462,02/02/2015 12:27,[RMS] Burglary,112 ZINNIA CIR  VALLEJO CA 94591,
11501494,02/02/2015 09:22,[RMS] Burglary,1220 MONTEREY ST  VALLEJO CA 94590,Place: TAQUERIA LA OVEJA NEGRA
11501439,02/01/2015 19:43,[RMS] Burglary,803 AMADOR ST  VALLEJO CA 94590,
11501427,02/01/2015 13:05,[RMS] Burglary,1171 PORTER ST  VALLEJO CA 94590,Place: OFFICER SAFETY BIO HAZARD
11501414,02/01/2015 06:24,[RMS] Burglary,167 TAFT WY  VALLEJO CA 94591,
11501413,02/01/2015 06:06,[RMS] Burglary,205 COUCH ST  VALLEJO CA 94590,Place: VALLEJO GLASS COMPANY
11501401,01/31/2015 19:10,[RMS] Burglary,167 TAFT WY  VALLEJO CA 94591,
11501376,01/30/2015 19:00,[RMS] Burglary,1175 PORTER ST  VALLEJO CA 94590,
11501372,01/30/2015 17:21,[RMS] Burglary,4085 PENNY LN  VALLEJO CA 94591,
11501369,01/30/2015 15:55,[RMS] Burglary,2401 BROADWAY ST  VALLEJO CA 94589,
11501489,01/30/2015 14:43,[RMS] Burglary-Locked Vessel <$400,51 MONO ST  VALLEJO CA 94590,Place: BIG BAY RV STORAGE LLC
11501360,01/30/2015 12:35,[RMS] Burglary,104 COMBS LN  VALLEJO CA 94590,Place: @ 1 GUN TAKEN
11501391,01/30/2015 09:09,[RMS] Burglary,118 REDWING ST  VALLEJO CA 94589,
11501631,01/30/2015 08:58,[RMS] Burglary,299 REDWING ST  VALLEJO CA 94589,
11501355,01/30/2015 08:06,[RMS] Attempted Burglary-Felony,241 WILLOW ST  VALLEJO CA 94589,
11501325,01/29/2015 12:15,[RMS] Burglary,9342 BIG BEN CT  VALLEJO CA 94591,Place: @POSS 459J
11501302,01/28/2015 20:22,[RMS] Burglary,1943 OHIO ST  VALLEJO CA 94590,
11501340,01/28/2015 16:47,[RMS] Burglary,145 DENTON CT  VALLEJO CA 94591,Place: @SPANISH SPEAKING
11501582,01/28/2015 14:56,[RMS] Burglary,1838 INDIANA ST  VALLEJO CA 94590,Place: SAROYAN SOLUTION
11501290,01/28/2015 11:33,[RMS] Attempted Burglary-Felony,3436 EDGEWATER PL  VALLEJO CA 94591,Place: @CHUI RESIDENCE
11501282,01/28/2015 09:33,[RMS] Burglary,330 BROADWAY ST  VALLEJO CA 94590,
11501250,01/27/2015 10:45,[RMS] Burglary,145 SCENIC WY  VALLEJO CA 94590,Place: @GUN STOLEN
11501318,01/27/2015 09:20,[RMS] Burglary,215 ARGUELLO AV  VALLEJO CA 94591,Place: @POSS 459P
11501276,01/26/2015 20:47,[RMS] Burglary,9 BUCKLES ST  VALLEJO CA 94590,
11501196,01/26/2015 19:25,[RMS] Burglary,1117 PORTER ST  VALLEJO CA 94590,
11501194,01/26/2015 18:44,[RMS] Burglary,24 PANORAMA DR  VALLEJO CA 94589,
11501193,01/26/2015 17:43,[RMS] Burglary,24 PANORAMA DR  VALLEJO CA 94589,Place: @OPEN DOOR
11501248,01/26/2015 15:46,[RMS] Burglary,579 RUSSELL ST  VALLEJO CA 94591,
11501174,01/26/2015 10:36,[RMS] Burglary,601 CAROLINA ST  VALLEJO CA 94590,Place: THOMAS R HEALY ATTY AT LAW
11501227,01/26/2015 09:01,[RMS] Burglary,1321 ALABAMA ST  VALLEJO CA 94590,
11501147,01/25/2015 23:38,[RMS] Burglary,1040 GEORGIA ST  VALLEJO CA 94590,Place: APARTMENT
11501141,01/25/2015 16:29,[RMS] Burglary,820 FLORIDA ST  VALLEJO CA 94590,Place: POSS 459/RP HOME NOW
11501131,01/25/2015 13:46,[RMS] Burglary,1313 LOUISIANA ST  VALLEJO CA 94590,
11501270,01/24/2015 19:38,[RMS] Burglary,2134 SACRAMENTO ST  VALLEJO CA 94590,
11501299,01/24/2015 11:06,[RMS] Burglary,636 VALLE VISTA AV  VALLEJO CA 94590,
11501094,01/24/2015 04:31,[RMS] Burglary,2143 SPRINGS RD  VALLEJO CA 94591,Place: ISLAND PACIFIC
11501214,01/23/2015 13:09,[RMS] Burglary,1415 NAPA ST  VALLEJO CA 94590,
11501057,01/23/2015 11:03,[RMS] Burglary,134 RAINBOW CT  VALLEJO CA 94591,Place: @INTERRUPT
11501093,01/23/2015 03:35,[RMS] Burglary,700 STEFFAN ST  VALLEJO CA 94591,
11501030,01/22/2015 16:39,[RMS] Burglary,124 GARY CIR  VALLEJO CA 94591,
11501061,01/22/2015 10:47,[RMS] Burglary,1140 CAPITOL ST  VALLEJO CA 94590,Place: NEW FAITH CATHEDRAL
11500954,01/22/2015 09:22,[RMS] Attempted Burglary-Felony,145 PLAZA DR  VALLEJO CA 94591,Place: SURUKIS SUSHI TERIYAKI GRIL
11500948,01/22/2015 00:56,[RMS] Burglary,3420 SONOMA BL  VALLEJO CA 94590,Place: TACOS JALISCO
11501103,01/22/2015 00:40,[RMS] Burglary,1308 GLENN ST  VALLEJO CA 94590,
11500934,01/21/2015 17:51,[RMS] Burglary,473 SPRINGS RD  VALLEJO CA 94590,
11500937,01/21/2015 17:26,[RMS] Burglary,1827 MARIN ST  VALLEJO CA 94590,
11500925,01/21/2015 14:53,[RMS] Burglary,710 INDIANA ST  VALLEJO CA 94590,
11500953,01/21/2015 08:12,[RMS] Burglary,165 PLAZA DR  VALLEJO CA 94591,Place: L AND L HAWAIIAN B B Q
11500952,01/21/2015 07:21,[RMS] Burglary,165 PLAZA DR  VALLEJO CA 94591,Place: JAMBA JUICE
11500896,01/20/2015 15:33,[RMS] Burglary,1333 FARRELL ST  VALLEJO CA 94590,
11500895,01/20/2015 15:31,[RMS] Burglary,1050 CALAVERAS WY  VALLEJO CA 94590,
11500851,01/20/2015 01:10,[RMS] Burglary,2050 SOLANO AV  VALLEJO CA 94590,Place: U-HAUL OF VALLEJO
11500849,01/19/2015 23:22,[RMS] Burglary,300 HILARY WY  VALLEJO CA 94591,
11501015,01/19/2015 07:50,[RMS] Burglary,1401 ENTERPRISE ST  VALLEJO CA 94589,Place: MINI U STORAGE
11500868,01/19/2015 06:28,[RMS] Burglary,35 HALLIDAY ST  VALLEJO CA 94590,
11500992,01/19/2015 01:02,[RMS] Burglary,607 DANIELS AVE  VALLEJO CA 94590,
11500843,01/18/2015 16:17,[RMS] Burglary,522 NEBRASKA ST  VALLEJO CA 94590,
11500819,01/18/2015 09:55,[RMS] Attempted Burglary-Felony,1434 SPRINGS RD  VALLEJO CA 94591,Place: BLUE STAR MASSAGE THERAPY
11501170,01/17/2015 19:15,[RMS] Burglary,635 KENTUCKY ST  VALLEJO CA 94590,
11500761,01/17/2015 19:00,[RMS] Burglary,1444 LOUISIANA ST  VALLEJO CA 94590,Place: @HOUSE NOT CHECKED
11500757,01/17/2015 18:07,[RMS] Burglary,211 RICHARDSON DR  VALLEJO CA 94589,
11500758,01/17/2015 16:07,[RMS] Burglary,104 NORTH CAMINO ALTO  VALLEJO CA 94590,
11500753,01/17/2015 15:06,[RMS] Burglary,1433 CORONEL AV  VALLEJO CA 94591,
11500967,01/17/2015 09:14,[RMS] Burglary,1401 ENTERPRISE ST  VALLEJO CA 94589,Place: MINI U STORAGE
11500736,01/17/2015 08:48,[RMS] Burglary,869 OAKWOOD AV  VALLEJO CA 94591,Place: CHARLIE LOCK AND KEY
11500816,01/17/2015 08:37,[RMS] Burglary,1142 OHIO ST  VALLEJO CA 94590,
11500723,01/16/2015 19:14,[RMS] Burglary,847 VALLE VISTA AV  VALLEJO CA 94590,
11500759,01/16/2015 15:19,[RMS] Burglary,2524 TENNESSEE ST  VALLEJO CA 94591,
11500674,01/15/2015 18:37,[RMS] Burglary,915 NAPA ST  VALLEJO CA 94590,
11500664,01/15/2015 17:12,[RMS] Burglary,301 NEVADA ST  VALLEJO CA 94590,
11501457,01/15/2015 11:35,[RMS] Burglary,148 HAWKESBURY CT  VALLEJO CA 94591,
11500875,01/15/2015 10:13,[RMS] Burglary,415 LIGHTHOUSE DR  VALLEJO CA 94590,
11500692,01/15/2015 06:39,[RMS] Burglary,1900 SPRINGS RD  VALLEJO CA 94591,
11500570,01/13/2015 20:00,[RMS] Attempted Burglary-Felony,118 SERRA CT  VALLEJO CA 94590,
11500565,01/13/2015 17:38,[RMS] Burglary,109 GREENFIELD AV  VALLEJO CA 94590,
11500550,01/13/2015 14:26,[RMS] Burglary,141 HAGGERTY ST  VALLEJO CA 94591,
11500501,01/13/2015 01:20,[RMS] Burglary,AMADOR ST & ILLINOIS ST  VALLEJO CA 94590,
11500494,01/12/2015 19:51,[RMS] Burglary,500 MONTEREY ST  VALLEJO CA 94590,Place: APARTMENT
11500492,01/12/2015 19:05,[RMS] Burglary,211 SPRINGS RD  VALLEJO CA 94590,
11500487,01/12/2015 17:46,[RMS] Attempted Burglary-Felony,745 KENTUCKY ST  VALLEJO CA 94590,
11500479,01/12/2015 14:53,[RMS] Burglary,141 PARKHAVEN DR  VALLEJO CA 94591,Place: GAMBA RESIDENCE
11500459,01/12/2015 12:00,[RMS] Burglary,622 MILLER AV  VALLEJO CA 94591,
11500486,01/11/2015 15:07,[RMS] Burglary,1401 ENTERPRISE ST  VALLEJO CA 94589,Place: @ 218 COURTLAND CIR
11500540,01/11/2015 12:15,[RMS] Burglary,726 KENTUCKY ST  VALLEJO CA 94590,
11500629,01/11/2015 02:26,[RMS] Burglary,120 EL MONTE AV  VALLEJO CA 94591,
11500403,01/10/2015 17:26,[RMS] Burglary,522 MAINE ST  VALLEJO CA 94590,Place: @POSS 459
11500399,01/10/2015 14:49,[RMS] Burglary,1037 VIRGINIA ST  VALLEJO CA 94590,
11500423,01/10/2015 10:14,[RMS] Burglary,1900 SPRINGS RD  VALLEJO CA 94591,Place: NATIONAL PETROLEUM
11500536,01/10/2015 10:06,[RMS] Burglary,2000 ASCOT PKY  VALLEJO CA 94591,
11500530,01/10/2015 09:56,[RMS] Burglary,469 HARMONY LN  VALLEJO CA 94591,
11500369,01/09/2015 17:32,[RMS] Burglary,708 YORK ST  VALLEJO CA 94590,
11500365,01/09/2015 15:54,[RMS] Burglary,108 SILVERPINE LN  VALLEJO CA 94591,
11500357,01/09/2015 13:42,[RMS] Burglary,212 HAVEN CT  VALLEJO CA 94591,
11500352,01/09/2015 11:02,[RMS] Attempted Burglary-Felony,6125 WILD DUNE CT  VALLEJO CA 94591,Place: MARICICH RESIDENCE
11500537,01/09/2015 10:27,[RMS] Burglary,1101 NIMITZ AV  VALLEJO CA 94592,
11500336,01/08/2015 21:46,[RMS] Burglary,912 CAROLINA ST  VALLEJO CA 94590,
11500335,01/08/2015 21:37,[RMS] Burglary,139 PURDUE DR  VALLEJO CA 94589,
11500331,01/08/2015 19:46,[RMS] Burglary,36 B ST  VALLEJO CA 94590,
11500332,01/08/2015 19:33,[RMS] Burglary,2851 REDWOOD PW  VALLEJO CA,
11500333,01/08/2015 19:33,[RMS] Burglary,2851 REDWOOD PW  VALLEJO CA,
11500322,01/08/2015 15:08,[RMS] Burglary,RYDER &  BENICIA ROAD  VALLEJO CA 94590,Place: @3280 SONOMA--GUN TAKEN
11500515,01/08/2015 15:08,[RMS] Burglary,920 HUMBOLDT ST  VALLEJO CA 94591,Place: PUBLIC STORAGE
11500272,01/08/2015 11:26,[RMS] Burglary,320 BRUNSWICK DR  VALLEJO CA 94591,
11500256,01/08/2015 03:08,[RMS] Attempted Burglary-Felony,2150 REDWOOD ST  VALLEJO CA 94590,Place: KENTUCKY FRIED CHICKEN
11500328,01/07/2015 16:45,[RMS] Burglary,SOLANO AV & STEWART ST  VALLEJO CA 94590,Place: WILSON PARK
11500258,01/07/2015 06:53,[RMS] Burglary,1110 COLUSA ST  VALLEJO CA 94590,Place: GVRD WHEREHOUSE
11500198,01/06/2015 16:49,[RMS] Burglary,5848 CABERNET DR  VALLEJO CA 94591,
11500363,01/06/2015 14:37,[RMS] Burglary,1427 RICE ST  VALLEJO CA 94590,
11500170,01/06/2015 09:49,[RMS] Burglary,23 MULLER ST  VALLEJO CA 94590,
11500205,01/05/2015 20:16,[RMS] Burglary,927 CAROLINA ST  VALLEJO CA 94590,
11500520,01/05/2015 19:42,[RMS] Burglary,142 FLYING DUTCHMAN CT  VALLEJO CA 94591,
11500146,01/05/2015 17:36,[RMS] Burglary,6656 SAWGRASS LN  VALLEJO CA 94591,
11500462,01/05/2015 17:16,[RMS] Burglary,1825 SPRINGS RD  VALLEJO CA 94591,Place: HAPPY TAILS THRIFT STORE
11500132,01/05/2015 11:45,[RMS] Burglary,271 CADLONI LN  VALLEJO CA 94591,Place: LOPEZ RESIDENCE
11500127,01/05/2015 10:40,[RMS] Burglary,1333 COLUSA ST  VALLEJO CA 94590,
11500153,01/05/2015 00:34,[RMS] Burglary,149 MAHER CT  VALLEJO CA 94591,
11500108,01/04/2015 21:20,[RMS] Burglary,220 REIS AV  VALLEJO CA 94591,Place: HOUSE
11500308,01/04/2015 20:54,[RMS] Burglary,411 NAPA ST  VALLEJO CA 94590,
11500237,01/04/2015 15:42,[RMS] Burglary,55 VALLE VISTA AV  VALLEJO CA 94590,Place: AUSTIN CREEK APARTMENTS
11500093,01/03/2015 22:17,[RMS] Attempted Burglary-Felony,728 TUOLUMNE ST  VALLEJO CA 94590,Place: BUSINESS
11500079,01/03/2015 14:52,[RMS] Burglary,4040 PENNY LN  VALLEJO CA 94591,Place: POSS 459J
11500103,01/03/2015 13:40,[RMS] Burglary,739 TUOLUMNE ST  VALLEJO CA 94590,Place: J PS BARBER SHOP
11500067,01/02/2015 21:44,[RMS] Burglary,2916 REDWOOD PW  VALLEJO CA,
11500472,01/02/2015 21:04,[RMS] Burglary,1900 INDIANA ST  VALLEJO CA 94590,
11500264,01/02/2015 20:58,[RMS] Attempted Burglary-Felony,2916 REDWOOD PW  VALLEJO CA,
11500128,01/02/2015 12:12,[RMS] Burglary,301 FARRAGUT AV  VALLEJO CA 94590,Place: VALLEJO EDUCATIONAL ACADEMY
11500303,01/02/2015 11:36,[RMS] Burglary,2139 GARNET CIR  VALLEJO CA 94591,
11500036,01/01/2015 23:44,[RMS] Burglary,875 NIMITZ AV  VALLEJO CA 94592,Place: @ACROSS FROM
11500675,01/01/2015 17:55,[RMS] Burglary,808 NAPA ST  VALLEJO CA 94590,
11500019,01/01/2015 13:45,[RMS] Burglary,101 AGNES CT  VALLEJO CA 94589,Place: COLEMAN RESIDENCE
11500311,12/31/2014 14:28,[RMS] Burglary,1183 PORTER ST  VALLEJO CA 94590,
11416013,12/30/2014 21:33,[RMS] Burglary,1167 PORTER ST  VALLEJO CA 94590,
11500087,12/30/2014 17:41,[RMS] Attempted Burglary-Felony,1201 GLEN COVE PKY  VALLEJO CA 94591,
11415958,12/30/2014 09:40,[RMS] Burglary,2015 SPRINGS RD  VALLEJO CA 94591,Place: BARBS BLUE ROCK LOUNGE
11416027,12/29/2014 09:59,[RMS] Burglary,1080 MAGAZINE ST  VALLEJO CA 94591,Place: VALLEJO SELF STORAGE
11415862,12/27/2014 20:18,[RMS] Burglary,918 ADMIRAL CALLAGHAN LN  VALLEJO CA 94591,Place: RADIO SHACK
11415913,12/27/2014 10:41,[RMS] Burglary,225 FAIRHAVEN WY  VALLEJO CA 94591,
11415867,12/27/2014 00:10,[RMS] Burglary,19 PANORAMA DR  VALLEJO CA 94589,Place: HOLIDAY GARDENS APTS
11415828,12/26/2014 13:41,[RMS] Burglary,1219 KENTUCKY ST  VALLEJO CA 94590,
11415863,12/25/2014 21:18,[RMS] Burglary,510 POPLAR AV  VALLEJO CA 94592,
11415836,12/25/2014 17:19,[RMS] Burglary,320.5  HAMPSHIRE ST  VALLEJO CA 94590,
11415782,12/24/2014 23:40,[RMS] Burglary,1537 VALLE VISTA AV  VALLEJO CA 94589,
11415781,12/24/2014 22:12,[RMS] Burglary,58 B ST  VALLEJO CA 94590,
11415979,12/24/2014 15:32,[RMS] Burglary,758 JACK LONDON DR  VALLEJO CA 94589,
11415769,12/24/2014 13:21,[RMS] Attempted Burglary-Felony,129 GARY CIR  VALLEJO CA 94591,Place: @ATTEMPT
11415925,12/24/2014 11:21,[RMS] Burglary,1149 PORTER ST  VALLEJO CA 94590,
11415789,12/24/2014 07:40,[RMS] Burglary,111 ASH ST  VALLEJO CA 94589,
11415844,12/23/2014 22:50,[RMS] Burglary,306 HICHBORN ST  VALLEJO CA 94590,
11415770,12/23/2014 10:05,[RMS] Burglary,117 BAYVIEW AV  VALLEJO CA 94590,Place: HOUSE
11415699,12/23/2014 08:37,[RMS] Burglary,1332 DEL MAR AV  VALLEJO CA 94589,Place: 10851
11415691,12/22/2014 21:15,[RMS] Burglary,85 CALHOUN ST  VALLEJO CA 94590,
11415678,12/22/2014 17:45,[RMS] Burglary,743 PUEBLO WY  VALLEJO CA 94591,
11415679,12/22/2014 15:01,[RMS] Attempted Burglary-Felony,133 VOYAGER DR  VALLEJO CA 94590,Place: MENDOZA RESIDENCE
11415951,12/22/2014 12:19,[RMS] Burglary,812 DANIELS AVE  VALLEJO CA 94590,
11415673,12/21/2014 18:11,[RMS] Burglary,100M MAHER CT  VALLEJO CA 94591,
11415710,12/21/2014 16:42,[RMS] Attempted Burglary-Felony,310 CRISP AV  VALLEJO CA 94592,
11415662,12/21/2014 11:58,[RMS] Burglary,1900 ASCOT PKY  VALLEJO CA 94591,
11501180,12/21/2014 11:19,[RMS] Burglary,1401 ENTERPRISE ST  VALLEJO CA 94589,Place: MINI U STORAGE
11415564,12/20/2014 21:34,[RMS] Burglary,714 GEORGIA ST  VALLEJO CA 94590,
11415562,12/20/2014 20:59,[RMS] Attempted Burglary-Felony,400 NOTRE DAME DR  VALLEJO CA 94589,Place: LINGAD RESIDENCE
11415626,12/20/2014 12:30,[RMS] Burglary,218 ALABAMA ST  VALLEJO CA 94590,
11415543,12/20/2014 06:41,[RMS] Burglary,2580 SPRINGS RD  VALLEJO CA 94591,Place: SEVEN ELEVEN
11415609,12/19/2014 23:06,[RMS] Burglary,639 CAROLINA ST  VALLEJO CA 94590,
11415526,12/19/2014 17:48,[RMS] Burglary,526 DANIELS AVE  VALLEJO CA 94590,Place: @HOUSE NOT CHECKED
11415525,12/19/2014 17:16,[RMS] Burglary,133 CANDY DR  VALLEJO CA 94589,
11415528,12/19/2014 17:01,[RMS] Burglary,503 DANIELS AVE  VALLEJO CA 94590,
11415653,12/19/2014 16:10,[RMS] Burglary,227 VIEWMONT AV  VALLEJO CA 94590,
11415517,12/19/2014 15:40,[RMS] Burglary,304 SEAWIND DR  VALLEJO CA 94590,
11500085,12/19/2014 14:44,[RMS] Burglary,621 TISDALE AV  VALLEJO CA 94592,
11415511,12/19/2014 11:55,[RMS] Burglary,301 BASALT DR  VALLEJO CA 94589,
11415650,12/19/2014 08:23,[RMS] Burglary,1080 MAGAZINE ST  VALLEJO CA 94591,Place: VALLEJO SELF STORAGE
11415502,12/19/2014 01:29,[RMS] Burglary,385 AMBER AV  VALLEJO CA 94589,
11415498,12/18/2014 20:43,[RMS] Burglary,355 PARKVIEW TER  VALLEJO CA 94589,
